sentence_col1,sentence_col2,n_raters,mean_rating,std_dev,mean_abs_dev,difficulties,raters,pct_exact_match_with_mode,verb,verb_en,verb_casual,frame_en,frame_en_id,sent_mt_pval,verb_mt_pval,DistClass,DistClassName,translit,google_gemma-3-1b-pt,google_gemma-3-4b-pt,google_gemma-3-12b-pt,meta-llama_Llama-3.1-8B,meta-llama_Llama-3.1-70B,Qwen_Qwen3-32B,sarvamai_sarvam-1
wo kal imagine kar chuke the,wo kal soch chuke the,6,3.833,2.041,1.556,"[1, 4, 4, 2, 6, 6]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",33.3,सोच,imagine,soch,wo kal X kar chuke the,2,0.63538,0.00098,1,MultiPeak,formal,0.11974294630691912,0.20141086413029066,0.2183885063974066,0.1286325812978958,0.44091176723899184,0.7260232144637575,0.5752624470475901
wo kal pierce kar chuke the,wo kal bhed chuke the,8,3.875,2.031,1.594,"[2, 3, 4, 3, 7, 7, 3, 2]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",37.5,भेद,pierce,bhed,wo kal X kar chuke the,2,0.29634,0.78412,0,Uniform/Random,devanagari,1.343686142805181,1.4965608245362816,0.6861504220123356,0.5964434982681011,0.6608244323461376,1.2047141144671212,3.8204500055309856
wo kal pierce kar chuke the,wo kal bhed chuke the,8,3.875,2.031,1.594,"[2, 3, 4, 3, 7, 7, 3, 2]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",37.5,भेद,pierce,bhed,wo kal X kar chuke the,2,0.29634,0.78412,0,Uniform/Random,casual,0.08470098982424584,0.2440374130947651,0.21826607262808814,1.1926452451997531,0.7375714276017988,0.4953823065703277,1.747420471330209
wo kal pierce kar chuke the,wo kal bhed chuke the,8,3.875,2.031,1.594,"[2, 3, 4, 3, 7, 7, 3, 2]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",37.5,भेद,pierce,bhed,wo kal X kar chuke the,2,0.29634,0.78412,0,Uniform/Random,formal,0.1229366057507604,0.12882897174076444,0.34918756227381376,0.8864567473463627,0.434851645253992,0.8714913722949329,0.42945768884527324
wo kal hinder kar chuke the,wo kal rok chuke the,6,6.0,2.0,1.333,"[7, 7, 7, 2, 7, 6]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",66.7,रोक,hinder,rok,wo kal X kar chuke the,2,0.03872,0.0,3,SinglePeakRight,devanagari,0.12790408536243156,0.5166503617586743,0.4890120159143136,0.3162017383328227,0.2965876192785071,0.4607528372192857,3.772999597800548
wo kal hinder kar chuke the,wo kal rok chuke the,6,6.0,2.0,1.333,"[7, 7, 7, 2, 7, 6]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",66.7,रोक,hinder,rok,wo kal X kar chuke the,2,0.03872,0.0,3,SinglePeakRight,casual,1.1724870274078179,4.827797797720556,1.5082697422527356,1.045808454932128,3.191476917380259,2.22601475979425,2.065343297388268
wo kal hinder kar chuke the,wo kal rok chuke the,6,6.0,2.0,1.333,"[7, 7, 7, 2, 7, 6]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",66.7,रोक,hinder,rok,wo kal X kar chuke the,2,0.03872,0.0,3,SinglePeakRight,formal,0.4514352205483837,1.4143244995201862,0.9678616160158557,0.18467648152660399,0.32141636324947254,1.3202595147854876,1.745793974594981
spray karna aasan hai,chidakna aasan hai,6,3.0,2.0,1.667,"[2, 4, 4, 1, 1, 6]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",33.3,छिड़क,spray,chidak,X karna aasan hai,1,0.63538,0.0695,0,Uniform/Random,devanagari,0.05224780209624393,0.03907373229311736,0.04123814121463626,0.4615049571025172,0.42232204166610465,0.42349856701038063,0.4188005664139128
spray karna aasan hai,chidakna aasan hai,6,3.0,2.0,1.667,"[2, 4, 4, 1, 1, 6]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",33.3,छिड़क,spray,chidak,X karna aasan hai,1,0.63538,0.0695,0,Uniform/Random,casual,1.452084648255798,1.1382963989894086,0.8035431931540505,28.421311668038875,18.845347455217627,27.353047672666474,2.1107051969907342
spray karna aasan hai,chidakna aasan hai,6,3.0,2.0,1.667,"[2, 4, 4, 1, 1, 6]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",33.3,छिड़क,spray,chidak,X karna aasan hai,1,0.63538,0.0695,0,Uniform/Random,formal,2.7168126129149233,8.77642903497228,2.5627969681368183,4.647674254126911,5.095549060498988,1.8494400271446205,2.806118596306686
wo gauge kar rahe hain,wo bhaap rahe hain,8,4.375,1.996,1.625,"[3, 5, 6, 3, 4, 6, 1, 7]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",25.0,भाँप,gauge,bhaap,wo X kar rahe hain,0,0.9769,0.36192,0,Uniform/Random,devanagari,0.0923171445847889,0.3101488243959771,0.2798639275220852,0.31351719295881425,0.2911681725147852,0.7465582394739684,0.7892152010771137
wo gauge kar rahe hain,wo bhaap rahe hain,8,4.375,1.996,1.625,"[3, 5, 6, 3, 4, 6, 1, 7]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",25.0,भाँप,gauge,bhaap,wo X kar rahe hain,0,0.9769,0.36192,0,Uniform/Random,casual,0.30334847523720887,0.4728235883768349,0.35115388393037034,0.13054726538069333,0.24797242972565192,1.1358359554569544,1.4558431595888717
wo gauge kar rahe hain,wo bhaap rahe hain,8,4.375,1.996,1.625,"[3, 5, 6, 3, 4, 6, 1, 7]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",25.0,भाँप,gauge,bhaap,wo X kar rahe hain,0,0.9769,0.36192,0,Uniform/Random,formal,0.07082772450272577,0.02336093952950431,0.030202221000756597,0.14794925683212098,0.18852354766267707,1.1959002828980902,0.3768678998950924
wo kal dare kar chuke the,wo kal lalkaar chuke the,8,3.75,1.982,1.562,"[4, 4, 1, 3, 5, 6, 1, 6]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",25.0,ललकार,dare,lalkaar,wo kal X kar chuke the,2,0.74086,0.33138,0,Uniform/Random,devanagari,0.01638649744581851,0.03435013003263153,0.06844266492907743,0.2516697747039084,0.21628981616177934,0.3291902341673213,0.6979187542223162
wo kal dare kar chuke the,wo kal lalkaar chuke the,8,3.75,1.982,1.562,"[4, 4, 1, 3, 5, 6, 1, 6]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",25.0,ललकार,dare,lalkaar,wo kal X kar chuke the,2,0.74086,0.33138,0,Uniform/Random,casual,0.41077939529469915,0.33842647006082294,0.4620327470836183,0.7929314860220571,0.67799256982947,3.8805640706425955,1.1328054131576712
wo kal dare kar chuke the,wo kal lalkaar chuke the,8,3.75,1.982,1.562,"[4, 4, 1, 3, 5, 6, 1, 6]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",25.0,ललकार,dare,lalkaar,wo kal X kar chuke the,2,0.74086,0.33138,0,Uniform/Random,formal,0.4311356802502229,0.5363431854504995,0.92313750226034,0.39102361099437843,0.2474796018335606,0.7918489276119932,1.9823826224638852
wo rub kar rahe hain,wo mita rahe hain,8,5.75,1.982,1.188,"[6, 6, 1, 7, 6, 6, 7, 7]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",50.0,मिटा,rub,mita,wo X kar rahe hain,0,0.0183,0.00172,3,SinglePeakRight,devanagari,0.01742490564528281,0.0316096051065879,0.07926566206226249,0.16762111485416417,0.1715678199034661,0.2029613101529898,0.11919811515692103
wo rub kar rahe hain,wo mita rahe hain,8,5.75,1.982,1.188,"[6, 6, 1, 7, 6, 6, 7, 7]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",50.0,मिटा,rub,mita,wo X kar rahe hain,0,0.0183,0.00172,3,SinglePeakRight,casual,0.08459152563899261,0.08909918840811482,0.0810151814148319,0.5050129000805306,1.455407106657717,0.7734629674124333,3.5557601123149056
wo rub kar rahe hain,wo mita rahe hain,8,5.75,1.982,1.188,"[6, 6, 1, 7, 6, 6, 7, 7]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",50.0,मिटा,rub,mita,wo X kar rahe hain,0,0.0183,0.00172,3,SinglePeakRight,formal,0.038797400065590626,0.1327053847131629,0.3266335142650857,0.3489226177577683,0.6137754099614219,6.949877198988054,1.2944998917950417
wo aaram se boil karte rahenge,wo aaram se khaulate rahenge,8,2.875,1.959,1.375,"[2, 3, 1, 1, 2, 3, 7, 4]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",25.0,खौला,boil,khaula,wo aaram se X karte rahenge,4,0.74086,0.00026,2,SinglePeakLeft,devanagari,0.08077794561933535,0.056648531962300484,0.07446106524667234,0.548314119965943,0.46550861942566174,0.7947190874729082,0.36566844630186157
wo aaram se boil karte rahenge,wo aaram se khaulate rahenge,8,2.875,1.959,1.375,"[2, 3, 1, 1, 2, 3, 7, 4]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",25.0,खौला,boil,khaula,wo aaram se X karte rahenge,4,0.74086,0.00026,2,SinglePeakLeft,casual,1.5134784404019943,2.069967141782093,1.370571001610485,0.8774391434458065,0.9654609849287108,2.090966942504066,5.071546875224307
wo aaram se boil karte rahenge,wo aaram se khaulate rahenge,8,2.875,1.959,1.375,"[2, 3, 1, 1, 2, 3, 7, 4]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",25.0,खौला,boil,khaula,wo aaram se X karte rahenge,4,0.74086,0.00026,2,SinglePeakLeft,formal,0.14147229669000974,0.5276162300316615,0.3935104205626276,0.43769356541096194,0.8122641945006119,0.5054817179365569,1.7709370305258416
touch karna aasan hai,choona aasan hai,8,3.375,1.923,1.375,"[4, 4, 1, 3, 7, 3, 1, 4]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",37.5,छू,touch,choo,X karna aasan hai,1,0.29634,0.1233,0,Uniform/Random,devanagari,0.041498856855993894,0.030419166781144518,0.03665002520997154,0.5366322489154752,0.3859080890045603,0.8942903979395389,0.5058559546513954
touch karna aasan hai,choona aasan hai,8,3.375,1.923,1.375,"[4, 4, 1, 3, 7, 3, 1, 4]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",37.5,छू,touch,choo,X karna aasan hai,1,0.29634,0.1233,0,Uniform/Random,casual,2.082589469622745,1.3482212904255773,2.2174250808966653,2.4401973701167554,4.463086231533074,1.1856627678700096,25.664582867136026
touch karna aasan hai,choona aasan hai,8,3.375,1.923,1.375,"[4, 4, 1, 3, 7, 3, 1, 4]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",37.5,छू,touch,choo,X karna aasan hai,1,0.29634,0.1233,0,Uniform/Random,formal,0.08340940867537183,0.10165859106198016,0.09226442278359381,1.8889454797358614,1.5185975017597237,0.7483507083706795,3.1430361033311622
wo aaram se speed karte rahenge,wo aaram se bhagate rahenge,8,5.75,1.909,1.562,"[7, 5, 7, 7, 2, 4, 7, 7]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",62.5,भगा,speed,bhaga,wo aaram se X karte rahenge,4,0.02656,0.00054,3,SinglePeakRight,devanagari,0.018257313826995306,0.03222424460706194,0.03860011925355774,0.5599326710614203,0.44301938652669104,0.7709376577029706,0.26984220920045965
wo aaram se speed karte rahenge,wo aaram se bhagate rahenge,8,5.75,1.909,1.562,"[7, 5, 7, 7, 2, 4, 7, 7]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",62.5,भगा,speed,bhaga,wo aaram se X karte rahenge,4,0.02656,0.00054,3,SinglePeakRight,casual,0.7213136572262305,1.016123665868746,0.5233408146509207,1.1412785877828968,1.4389423701545614,1.1660396839661,0.8112717113066442
wo aaram se speed karte rahenge,wo aaram se bhagate rahenge,8,5.75,1.909,1.562,"[7, 5, 7, 7, 2, 4, 7, 7]","['s.0716579a-cc45-4ca1-9021-fd2959db6ada.txt', 's.42fe05db-1e3d-477e-9140-317d4e336f5b.txt', 's.82383061-e8b6-4b44-8e30-47dce81774d2.txt', 's.bf75cd3d-0fe9-42b4-8a2d-68587dfe709b.txt', 's.c1b9bafc-1ccb-426b-9de9-345e4a0accd7.txt', 's.d17a8cad-6ae4-4768-831d-fd0a23931e15.txt', 's.f71f6749-2ba6-44ac-84af-1d77f2b3f538.txt', 's.ffcc8a9d-0806-426c-a0cc-1b67f5a90e2a.txt']",62.5,भगा,speed,bhaga,wo aaram se X karte rahenge,4,0.02656,0.00054,3,SinglePeakRight,formal,0.06624106655513684,0.17493236791878922,0.15231995807738682,0.4433308377579859,0.5130633061197394,0.32740523891867784,0.4313953700927044
wo aaram se panic karte rahenge,wo aaram se ghabrate rahenge,6,4.5,1.871,1.333,"[1, 5, 4, 6, 6, 5]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",33.3,घबड़ा,panic,ghabra,wo aaram se X karte rahenge,4,0.63538,0.35652,0,Uniform/Random,devanagari,0.008089264730334634,0.01594602725581465,0.014362235357068305,0.25780231811010723,0.24579660318189248,0.6786952436683359,0.03999557676581381
wo aaram se panic karte rahenge,wo aaram se ghabrate rahenge,6,4.5,1.871,1.333,"[1, 5, 4, 6, 6, 5]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",33.3,घबड़ा,panic,ghabra,wo aaram se X karte rahenge,4,0.63538,0.35652,0,Uniform/Random,casual,0.3570778685439198,0.20512062503336304,0.17608377522678204,0.5233891589377019,0.553492311841828,1.2868860686390255,1.7705674369882927
wo aaram se panic karte rahenge,wo aaram se ghabrate rahenge,6,4.5,1.871,1.333,"[1, 5, 4, 6, 6, 5]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",33.3,घबड़ा,panic,ghabra,wo aaram se X karte rahenge,4,0.63538,0.35652,0,Uniform/Random,formal,0.3040746187914149,0.24478142374866113,0.16940061886661895,0.5980405970800209,0.3061073955386675,0.5325531858050621,0.8451065559150606
knock karna aasan hai,khatkhatana aasan hai,6,2.833,1.835,1.5,"[1, 5, 2, 5, 1, 3]","['s.406f0f9c-40d6-4037-ab36-d9ca831d0c7e.txt', 's.6e707c44-3689-475a-9844-ba5f97e04291.txt', 's.9c69cad2-2c39-483c-8a6a-7a026189066c.txt', 's.f906f239-0dd1-45b8-a4c0-78392435fb3c.txt', 's.fbc77057-b007-4e28-bbbd-d5b476b444fa.txt', 's.ffa0172a-58f2-49bf-8490-dcc31f314310.txt']",33.3,खटखटा,knock,khatkhata,X karna aasan hai,1,0.63538,0.31882,0,Uniform/Random,devanagari,0.0008328088464476571,0.004097511613302915,0.00071643105713101,0.23638348495438036,0.18565901593838466,0.7020985625026118,0.5345851667572782
